Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,RTK,Zone,Letter
1665101014.0864255,0,214,0,GPS1_Frame,42.3387415,-71.08841916666667,9.3,327958.8200569926,4689499.66533388,5,19,T
1665101015.0903676,0,215,0,GPS1_Frame,42.33874333333333,-71.0884145,9.2,327959.2095067535,4689499.85946941,5,19,T
1665101016.0917563,0,216,0,GPS1_Frame,42.3387455,-71.08840833333333,9.1,327959.7234387202,4689500.087584113,5,19,T
1665101017.0906708,0,217,0,GPS1_Frame,42.33874816666666,-71.08840183333334,9.3,327960.2661949593,4689500.370545612,5,19,T
1665101018.0906663,0,218,0,GPS1_Frame,42.338750499999996,-71.08839549999999,9.4,327960.7943117371,4689500.616830239,5,19,T
1665101019.0884292,0,219,0,GPS1_Frame,42.33875366666666,-71.08838866666666,9.5,327961.3658921877,4689500.954638586,5,19,T
1665101020.090328,0,220,0,GPS1_Frame,42.33875683333334,-71.08838166666666,9.6,327961.95120292954,4689501.292109767,5,19,T
1665101021.090425,0,221,0,GPS1_Frame,42.33875966666666,-71.0883745,9.7,327962.54933490034,4689501.592229642,5,19,T
1665101022.0879219,0,222,0,GPS1_Frame,42.338761999999996,-71.08836766666667,9.8,327963.1186425374,4689501.837502793,5,19,T
1665101023.084542,0,223,0,GPS1_Frame,42.338764000000005,-71.0883615,9.8,327963.6321196944,4689502.047110709,5,19,T
1665101024.0920455,0,224,0,GPS1_Frame,42.338767499999996,-71.08835466666666,9.8,327964.2046089365,4689502.421933415,5,19,T
1665101025.0901182,0,225,0,GPS1_Frame,42.33877033333333,-71.08834733333333,9.9,327964.81647105253,4689502.721716268,5,19,T
1665101026.091364,0,226,0,GPS1_Frame,42.338772500000005,-71.08834133333333,9.7,327965.3166722705,4689502.95016858,5,19,T
1665101027.092271,0,227,0,GPS1_Frame,42.33877566666667,-71.08833583333333,9.7,327965.7784095504,4689503.290674955,5,19,T
1665101028.0945506,0,228,0,GPS1_Frame,42.33877783333334,-71.088329,9.6,327966.347262409,4689503.517441297,5,19,T
1665101029.09204,0,229,0,GPS1_Frame,42.33878,-71.08832149999999,9.7,327966.9710365988,4689503.742858857,5,19,T
1665101030.0926762,0,230,0,GPS1_Frame,42.338782333333334,-71.08831316666667,9.8,327967.66391697736,4689503.985097514,5,19,T
1665101031.097808,0,231,0,GPS1_Frame,42.3387845,-71.088305,9.9,327968.34261244413,4689504.209166377,5,19,T
1665101032.0872676,0,232,0,GPS1_Frame,42.338786666666664,-71.08829666666666,9.8,327969.0350382098,4689504.4328981,5,19,T
1665101033.09197,0,233,0,GPS1_Frame,42.33878866666667,-71.088289,9.9,327969.67208805005,4689504.639471628,5,19,T
1665101034.0917344,0,234,0,GPS1_Frame,42.33879100000001,-71.0882825,9.9,327970.2139344879,4689504.885419746,5,19,T
1665101035.0912528,0,235,0,GPS1_Frame,42.33879400000001,-71.08827683333334,10.0,327970.688947225,4689505.207082167,5,19,T
1665101036.0947888,0,236,0,GPS1_Frame,42.33879650000001,-71.08827133333332,10.0,327971.1488660553,4689505.473560616,5,19,T
1665101037.0946865,0,237,0,GPS1_Frame,42.33879916666667,-71.0882655,9.9,327971.63670003315,4689505.757871767,5,19,T
1665101038.0885746,0,238,0,GPS1_Frame,42.3388015,-71.08825933333333,9.9,327972.151085635,4689506.004494423,5,19,T
1665101039.0906928,0,239,0,GPS1_Frame,42.338803999999996,-71.08825283333334,9.9,327972.693386378,4689506.2689497955,5,19,T
1665101040.0911472,0,240,0,GPS1_Frame,42.3388065,-71.08824633333333,10.1,327973.23568708065,4689506.533405207,5,19,T
1665101041.0864866,0,241,0,GPS1_Frame,42.33880883333333,-71.08823966666667,10.1,327973.7912635758,4689506.779016399,5,19,T
1665101042.0922625,0,242,0,GPS1_Frame,42.33881066666666,-71.08823066666668,9.8,327974.5377012313,4689506.964385749,5,19,T
1665101043.0909157,0,243,0,GPS1_Frame,42.33881266666667,-71.08822383333333,9.8,327975.10609898425,4689507.17264572,5,19,T
1665101044.0918677,0,244,0,GPS1_Frame,42.33881533333333,-71.0882165,9.5,327975.71750568855,4689507.453922432,5,19,T
1665101045.0908449,0,245,0,GPS1_Frame,42.33881833333333,-71.08820999999999,9.5,327976.2611696609,4689507.773899274,5,19,T
1665101046.0908577,0,246,0,GPS1_Frame,42.33882116666667,-71.08820366666667,9.6,327976.79064875364,4689508.075706275,5,19,T
1665101047.088309,0,247,0,GPS1_Frame,42.33882400000001,-71.08819650000001,9.7,327977.3887794658,4689508.375827389,5,19,T
1665101048.0903215,0,248,0,GPS1_Frame,42.338826000000005,-71.08819,9.7,327977.92971634364,4689508.584761953,5,19,T
1665101049.0925012,0,249,0,GPS1_Frame,42.338824333333335,-71.08818500000001,9.9,327978.33708142635,4689508.389575745,5,19,T
1665101050.087795,0,250,0,GPS1_Frame,42.3388195,-71.08818166666667,10.0,327978.5985079154,4689507.846127127,5,19,T
1665101051.092245,0,251,0,GPS1_Frame,42.338814333333325,-71.0881785,10.0,327978.84529513714,4689507.266001568,5,19,T
1665101052.0955534,0,252,0,GPS1_Frame,42.33880883333333,-71.0881745,9.8,327979.15982510906,4689506.647175976,5,19,T
1665101053.0914524,0,253,0,GPS1_Frame,42.338802666666666,-71.08817066666667,9.9,327979.4588068604,4689505.954659316,5,19,T
1665101054.0962439,0,254,0,GPS1_Frame,42.33879716666667,-71.08816683333333,9.9,327979.75960661424,4689505.336170936,5,19,T
1665101055.096331,0,255,0,GPS1_Frame,42.33879149999999,-71.0881625,10.0,327980.1011429621,4689504.698163961,5,19,T
1665101056.0962632,0,256,0,GPS1_Frame,42.33878583333333,-71.08815883333334,10.1,327980.3877580092,4689504.0615057275,5,19,T
1665101057.1006386,0,257,0,GPS1_Frame,42.3387805,-71.088155,10.1,327980.68901241967,4689503.46152446,5,19,T
1665101058.0958047,0,258,0,GPS1_Frame,42.3387745,-71.08815150000001,10.2,327980.9609882714,4689502.7881893,5,19,T
1665101059.0927112,0,259,0,GPS1_Frame,42.338769166666665,-71.08814933333333,10.3,327981.12493934366,4689502.191579846,5,19,T
1665101060.094375,0,260,0,GPS1_Frame,42.338765333333335,-71.08815216666667,10.4,327980.88107039675,4689501.7716493495,5,19,T
1665101061.0930698,0,261,0,GPS1_Frame,42.33876266666666,-71.08815750000001,10.3,327980.4344276023,4689501.486326019,5,19,T
1665101062.0938342,0,262,0,GPS1_Frame,42.33876,-71.08816383333333,10.3,327979.90540269285,4689501.203025802,5,19,T
1665101063.0933676,0,263,0,GPS1_Frame,42.338757,-71.08817049999999,10.3,327979.3480080691,4689500.883385854,5,19,T
1665101064.0911903,0,264,0,GPS1_Frame,42.338754,-71.08817733333333,10.2,327978.77688304544,4689500.564083131,5,19,T
1665101065.0944,0,265,0,GPS1_Frame,42.338751,-71.08818466666666,10.1,327978.16456692223,4689500.245792006,5,19,T
1665101066.0942426,0,266,0,GPS1_Frame,42.33874833333333,-71.08819283333334,10.4,327977.48450797383,4689499.966200992,5,19,T
1665101067.0921366,0,267,0,GPS1_Frame,42.3387455,-71.08819933333332,10.5,327976.9412979795,4689499.66473111,5,19,T
1665101068.0867345,0,268,0,GPS1_Frame,42.33874283333333,-71.0882045,10.5,327976.50838523445,4689499.379070836,2,19,T
1665101069.0902612,0,269,0,GPS1_Frame,42.33873983333333,-71.08821116666667,10.4,327975.9509903052,4689499.05943115,2,19,T
1665101070.0896869,0,270,0,GPS1_Frame,42.33873583333334,-71.0882185,10.2,327975.3359469389,4689498.630097867,2,19,T
1665101071.0893276,0,271,0,GPS1_Frame,42.33873216666666,-71.08822566666666,10.1,327974.7355428443,4689498.237441574,2,19,T
1665101072.0916538,0,272,0,GPS1_Frame,42.33872916666666,-71.088233,10.0,327974.1232263219,4689497.919150791,2,19,T
1665101073.091398,0,273,0,GPS1_Frame,42.338727500000005,-71.0882395,10.2,327973.5831975207,4689497.747230629,5,19,T
1665101074.0896235,0,274,0,GPS1_Frame,42.338725000000004,-71.08824533333333,10.0,327973.09581759735,4689497.4814264,2,19,T
1665101075.0923288,0,275,0,GPS1_Frame,42.338722499999996,-71.08825166666666,9.9,327972.5672465754,4689497.2166337855,5,19,T
1665101076.093281,0,276,0,GPS1_Frame,42.33872016666666,-71.08825833333334,10.0,327972.0116693014,4689496.971022669,5,19,T
1665101077.088791,0,277,0,GPS1_Frame,42.33871716666666,-71.08826583333332,9.8,327971.38562218257,4689496.6530693155,2,19,T
1665101078.0922887,0,278,0,GPS1_Frame,42.33871366666667,-71.088273,9.7,327970.78567219584,4689496.27892042,2,19,T
1665101079.0864608,0,279,0,GPS1_Frame,42.33871033333333,-71.08827966666666,9.4,327970.2273677259,4689495.922267042,2,19,T
1665101080.0942187,0,280,0,GPS1_Frame,42.33870766666667,-71.08828633333333,9.0,327969.6708812401,4689495.639641974,2,19,T
1665101081.092287,0,281,0,GPS1_Frame,42.33870433333333,-71.08829300000001,8.6,327969.11257666035,4689495.282988681,2,19,T
1665101082.092108,0,282,0,GPS1_Frame,42.33870033333333,-71.08829883333333,7.9,327968.621105773,4689494.850621153,2,19,T
1665101083.0932515,0,283,0,GPS1_Frame,42.33869616666666,-71.08830533333334,7.2,327968.0742588638,4689494.401095404,2,19,T
1665101084.0919485,0,284,0,GPS1_Frame,42.33869166666667,-71.08831266666667,6.6,327967.45785104414,4689493.916241588,2,19,T
1665101085.0938768,0,285,0,GPS1_Frame,42.33869249999999,-71.088319,7.8,327966.93836987304,4689494.021590718,5,19,T
1665101086.0861073,0,286,0,GPS1_Frame,42.338689499999994,-71.08832466666667,7.5,327966.46335623565,4689493.6999285305,2,19,T
1665101087.094325,0,287,0,GPS1_Frame,42.33868733333334,-71.0883305,8.0,327965.9768847888,4689493.471138914,5,19,T
1665101088.0931878,0,288,0,GPS1_Frame,42.33868399999999,-71.08833616666668,7.6,327965.5009620241,4689493.112462655,2,19,T
1665101089.0935266,0,289,0,GPS1_Frame,42.33868033333333,-71.08834283333334,7.4,327964.94174797845,4689492.718795551,2,19,T
1665101090.0904598,0,290,0,GPS1_Frame,42.338676500000005,-71.08834933333333,7.2,327964.3958097126,4689492.306284215,2,19,T
1665101091.0931878,0,291,0,GPS1_Frame,42.338671833333336,-71.08835583333332,7.0,327963.8475987556,4689491.801237585,2,19,T
1665101092.0921335,0,292,0,GPS1_Frame,42.33866816666667,-71.08836249999999,6.9,327963.28838451137,4689491.407570606,2,19,T
1665101093.0923371,0,293,0,GPS1_Frame,42.33866383333334,-71.08836833333334,6.7,327962.79600393027,4689490.938189338,2,19,T
1665101094.0898578,0,294,0,GPS1_Frame,42.33865766666666,-71.08837183333334,6.2,327962.4908486399,4689490.260509365,2,19,T
1665101095.0877788,0,295,0,GPS1_Frame,42.3386525,-71.08837566666666,5.7,327962.16095972655,4689489.694546238,2,19,T
1665101096.0945027,0,296,0,GPS1_Frame,42.33865266666667,-71.0883815,6.3,327961.6808512879,4689489.72485584,2,19,T
1665101097.0922308,0,297,0,GPS1_Frame,42.33865600000001,-71.0883905,7.5,327960.9485019299,4689490.113206864,2,19,T
1665101098.0936162,0,298,0,GPS1_Frame,42.33865933333333,-71.08839283333333,6.3,327960.76536741655,4689490.488069241,5,19,T
1665101099.0975306,0,299,0,GPS1_Frame,42.33866433333333,-71.08839566666667,6.1,327960.5455871589,4689491.0490139425,5,19,T
1665101100.094996,0,300,0,GPS1_Frame,42.338667666666666,-71.08839933333334,6.0,327960.25260975456,4689491.426574082,5,19,T
1665101101.09599,0,301,0,GPS1_Frame,42.33867866666666,-71.08840116666667,6.3,327960.13157503767,4689492.6517498875,5,19,T
1665101102.0951111,0,302,0,GPS1_Frame,42.338688166666664,-71.08840366666666,6.7,327959.951528106,4689493.711710978,5,19,T
1665101103.0976262,0,303,0,GPS1_Frame,42.33869416666666,-71.08840766666667,6.7,327959.63836272166,4689494.386058656,5,19,T
1665101104.0927415,0,304,0,GPS1_Frame,42.33869849999999,-71.088412,6.8,327959.2931913021,4689494.87601012,5,19,T
1665101105.0990014,0,305,0,GPS1_Frame,42.33870316666666,-71.08841483333335,6.9,327959.0725022459,4689495.399940749,5,19,T
1665101106.098751,0,306,0,GPS1_Frame,42.33870749999999,-71.08841766666666,6.8,327958.85090415133,4689495.886857248,5,19,T
1665101107.1031208,0,307,0,GPS1_Frame,42.33870933333333,-71.08841816666667,6.8,327958.81471300323,4689496.091446649,5,19,T
1665101108.1004171,0,308,0,GPS1_Frame,42.33870883333334,-71.08841866666667,6.9,327958.77215831145,4689496.036937115,5,19,T
1665101109.0977738,0,309,0,GPS1_Frame,42.33870766666667,-71.0884195,7.0,327958.70032474457,4689495.909073757,5,19,T
1665101110.0947986,0,310,0,GPS1_Frame,42.338706833333326,-71.08841916666667,7.2,327958.7255127642,4689495.815863978,5,19,T
1665101111.0982368,0,311,0,GPS1_Frame,42.338706833333326,-71.088419,7.4,327958.7392431227,4689495.8155267555,5,19,T
1665101112.1002843,0,312,0,GPS1_Frame,42.33870483333333,-71.08841816666667,7.5,327958.80244044506,4689495.5917558465,5,19,T
1665101113.0959883,0,313,0,GPS1_Frame,42.33870116666667,-71.08841699999999,7.5,327958.88855310605,4689495.182239826,5,19,T
1665101114.097793,0,314,0,GPS1_Frame,42.33869933333334,-71.08841716666667,7.6,327958.8698228183,4689494.978999313,5,19,T
1665101115.0990465,0,315,0,GPS1_Frame,42.33869883333333,-71.08841866666667,7.4,327958.7448859551,4689494.9265131075,5,19,T
